event_id,timestamp,user_id,device_id,session_id,resource_id,ip_address,country,city,latitude,longitude,authentication_method,authentication_result,failure_reason,attack_label,is_attack
1153,2026-06-03 21:08:40.075603,862,806,236,25,10.169.225.253,USA,Peterfort,2.605029,104.861733,Password,Success,,0,False
1154,2026-06-03 22:25:40.075603,421,387,326,1,10.192.204.188,USA,Smithborough,-21.599732,85.780955,SSO,Success,,0,False
1155,2026-06-03 22:37:40.075603,83,818,179,18,172.21.200.79,USA,West Heather,8.767434,147.865056,Password,Success,,0,False
1156,2026-06-03 22:41:40.075603,508,824,134,23,192.168.132.1,USA,Ricestad,21.900637,-173.875495,SSO,Success,,0,False
1157,2026-06-03 23:58:40.075603,902,230,257,18,172.30.77.254,USA,Craigshire,-17.8272195,152.115732,Password,Success,,0,False
1158,2026-06-04 02:19:40.075603,945,132,32,20,172.24.59.217,USA,North Melissa,66.5597115,-17.351429,MFA,Success,,0,False
1159,2026-06-04 05:00:40.075603,86,1790,404,3,172.18.75.212,USA,Heatherfort,-54.166047,-87.148831,SSO,Success,,0,False
1160,2026-06-04 06:21:40.075603,244,1690,263,22,172.20.73.157,USA,New Nathan,61.0720475,87.227787,MFA,Success,,0,False
1161,2026-06-04 08:24:40.075603,697,1169,364,28,10.231.109.98,USA,Omarland,74.825871,-145.91885,SSO,Success,,0,False
1162,2026-06-04 09:47:40.075603,574,1034,78,15,172.21.62.99,USA,Donovanmouth,10.9483905,151.416592,SSO,Success,,0,False
1163,2026-06-04 11:20:40.075603,508,350,321,26,192.168.226.206,USA,Lake Jamieshire,89.0447155,-87.475241,SSO,Success,,0,False
1164,2026-06-04 13:06:40.075603,78,302,374,4,192.168.40.150,USA,East Brittney,-60.8011505,-83.144886,Password,Success,,0,False
1165,2026-06-04 13:46:40.075603,577,806,391,14,172.18.75.58,USA,Dillonmouth,72.7169105,-40.423107,Password,Success,,0,False
1166,2026-06-04 14:09:40.075603,787,366,95,28,192.168.243.103,USA,East Sandra,-51.188659,-112.218599,Password,Success,,0,False
1167,2026-06-04 14:24:40.075603,601,1081,264,25,10.14.174.17,USA,South Suzanne,80.2994535,6.76712,Password,Success,,0,False
1168,2026-06-04 14:27:40.075603,675,301,439,8,172.29.103.130,USA,Christinahaven,-81.8782195,-10.309706,SSO,Success,,0,False
1169,2026-06-04 15:06:40.075603,721,880,306,9,172.16.169.73,USA,Port Kaylachester,40.8306125,-157.144601,MFA,Failure,,0,False
1170,2026-06-04 15:09:40.075603,622,248,496,16,172.18.64.74,USA,Lake William,65.0931755,97.140846,Password,Success,,0,False
1171,2026-06-04 15:51:40.075603,459,1744,163,2,172.20.2.178,USA,West Kevin,-31.8283015,162.334637,Password,Success,,0,False
1172,2026-06-04 16:54:40.075603,113,1407,80,27,172.24.58.22,USA,Sueville,20.976479,-132.706627,Password,Success,,0,False
1173,2026-06-04 17:07:40.075603,563,283,60,15,192.168.249.93,USA,West Valerie,67.333876,21.336775,Password,Success,,0,False
1174,2026-06-04 17:43:40.075603,714,715,479,12,10.54.250.128,USA,Rogerfort,-39.5364095,-22.945198,MFA,Success,,0,False
1175,2026-06-04 19:02:40.075603,644,1003,305,4,192.168.83.52,USA,North Gregoryborough,75.099055,-21.867065,MFA,Success,,0,False
1176,2026-06-04 19:54:40.075603,341,53,70,30,10.217.233.165,USA,Port Jeffrey,-60.11665,-69.626857,Password,Success,,0,False
1177,2026-06-04 20:15:40.075603,279,35,292,30,10.71.78.73,USA,Carlsonbury,-29.9249735,83.85639,SSO,Success,,0,False
1178,2026-06-04 20:42:40.075603,966,1689,281,2,172.31.246.247,USA,West Leah,-87.5437375,105.348909,Password,Success,,0,False
1179,2026-06-04 20:49:40.075603,635,1208,471,16,192.168.27.86,USA,Jenniferstad,-18.4885145,-109.191908,SSO,Success,,0,False
1180,2026-06-04 20:51:40.075603,505,190,479,26,172.21.188.98,USA,Michaelburgh,52.006705,-93.508875,SSO,Success,,0,False
1181,2026-06-04 22:22:40.075603,261,626,335,12,192.168.115.88,USA,West Michael,29.7466565,-172.875883,MFA,Success,,0,False
1182,2026-06-04 22:26:40.075603,459,397,302,18,172.26.87.115,USA,Port Diana,-6.2782345,-139.706879,Password,Success,,0,False
1183,2026-06-04 23:26:40.075603,217,1256,342,13,192.168.77.37,USA,Bennettfurt,53.3087195,26.411945,Password,Success,,0,False
1184,2026-06-04 23:30:40.075603,882,229,369,29,192.168.107.213,USA,North Frankton,-18.7283235,79.128569,MFA,Success,,0,False
1185,2026-06-04 23:45:40.075603,554,829,388,23,172.23.143.150,USA,Nguyenton,-35.5633375,-103.093492,MFA,Success,,0,False
1186,2026-06-04 23:49:40.075603,430,1123,104,10,10.69.244.96,USA,Benjaminmouth,-27.694203,135.200244,SSO,Success,,0,False
1187,2026-06-04 23:57:40.075603,639,1248,278,10,192.168.136.67,USA,Lake Raymond,42.9978645,-138.428924,SSO,Success,,0,False
1188,2026-06-05 00:04:40.075603,269,700,27,20,172.21.178.250,USA,Leeville,16.802003,-96.19671,SSO,Success,,0,False
1189,2026-06-05 00:13:40.075603,355,1427,302,24,10.198.32.122,USA,New Katietown,84.1759575,82.236921,MFA,Success,,0,False
1190,2026-06-05 00:16:40.075603,870,482,147,8,10.112.241.70,USA,Gonzalezshire,13.648546,-33.756576,SSO,Success,,0,False
1191,2026-06-05 00:27:40.075603,608,643,349,1,192.168.213.159,USA,Frostfurt,56.1070675,-162.293796,Password,Success,,0,False
1192,2026-06-05 01:59:40.075603,220,214,159,25,192.168.28.183,USA,Port Austin,69.6001305,-0.029505,MFA,Success,,0,False
1193,2026-06-05 02:45:40.075603,740,1033,428,16,192.168.24.146,USA,Wesleyside,-38.16336,64.828758,SSO,Success,,0,False
1194,2026-06-05 03:12:40.075603,390,691,107,18,192.168.94.121,USA,South Anne,-55.4225955,-174.051668,Password,Success,,0,False
1195,2026-06-05 03:58:40.075603,686,53,111,19,192.168.11.132,USA,Lake Daniel,-25.188034,118.548717,Password,Failure,,0,False
1196,2026-06-05 04:08:40.075603,44,1784,165,25,10.145.132.38,USA,North Amyville,-30.573387,171.082019,MFA,Failure,,0,False
1197,2026-06-05 05:17:40.075603,911,44,206,19,192.168.142.125,USA,West Kristinastad,-42.6483775,28.241853,MFA,Failure,,0,False
1198,2026-06-05 06:16:40.075603,996,1369,200,14,10.36.234.141,USA,Sheriburgh,-37.339423,-173.430108,MFA,Success,,0,False
1199,2026-06-05 08:26:40.075603,904,1709,61,3,172.30.108.250,USA,Barryton,-48.4548535,68.350941,MFA,Success,,0,False
1200,2026-06-05 09:29:40.075603,69,1005,286,20,10.41.195.85,USA,Shannonville,50.6245505,-41.611952,Password,Success,,0,False
1201,2026-06-05 10:00:40.075603,122,199,371,27,10.106.12.41,USA,West Laurenfurt,86.212745,-118.485236,Password,Success,,0,False
1202,2026-06-05 11:15:40.075603,777,1512,432,12,172.21.32.19,USA,Austinchester,-33.8055565,157.815629,MFA,Success,,0,False
1203,2026-06-05 11:32:40.075603,509,822,153,19,10.103.255.198,USA,Johnstad,-29.5956165,-134.604116,MFA,Success,,0,False
1204,2026-06-05 11:42:40.075603,420,252,477,21,192.168.35.55,USA,Janiceside,-9.9137205,-78.449488,SSO,Success,,0,False
1205,2026-06-05 11:43:40.075603,742,265,112,10,10.241.63.25,USA,Lake Kimberly,-74.056284,153.928486,SSO,Success,,0,False
1206,2026-06-05 11:52:40.075603,668,714,92,1,10.253.152.2,USA,South Keith,68.8633375,-147.107882,MFA,Success,,0,False
1207,2026-06-05 12:01:40.075603,302,1475,473,29,172.20.45.129,USA,Stewarthaven,78.6004495,-161.047584,SSO,Success,,0,False
1208,2026-06-05 12:43:40.075603,269,332,8,27,10.143.140.56,USA,South Jamesport,-48.777747,-158.05861,MFA,Success,,0,False
1209,2026-06-05 12:55:40.075603,251,949,343,24,192.168.165.191,USA,Pattersonburgh,11.0369775,-18.47997,Password,Success,,0,False
1210,2026-06-05 12:55:40.075603,286,1784,469,6,186.58.187.107,Liechtenstein,North Gregory,-13.3480645,18.609536,Password,Failure,Invalid Password,3,True
1211,2026-06-05 12:59:40.075603,892,266,201,10,172.23.249.105,USA,North Ericview,51.730123,-26.270903,Password,Success,,0,False
1212,2026-06-05 13:33:40.075603,67,351,12,18,172.28.7.28,USA,Mariamouth,-65.9335055,100.360656,MFA,Success,,0,False
1213,2026-06-05 16:27:40.075603,696,586,116,7,62.235.100.17,Canada,Jeffreyborough,-29.787245,-99.421838,SSO,Success,,4,True
1214,2026-06-05 16:30:40.075603,855,153,170,1,192.168.1.45,USA,Port Ronald,65.2056355,172.480291,SSO,Failure,,0,False
1215,2026-06-05 17:22:40.075603,240,1553,219,28,172.27.117.214,USA,East Patricia,25.759401,90.555933,Password,Success,,0,False
1216,2026-06-05 17:39:40.075603,290,90,490,27,192.168.48.243,USA,Keithside,20.05596,63.810398,MFA,Success,,0,False
1217,2026-06-05 18:20:40.075603,358,1401,108,23,10.16.25.158,USA,South Erikberg,51.919715,-91.091813,SSO,Success,,0,False
1218,2026-06-05 19:36:40.075603,425,1140,283,19,10.37.54.60,USA,Shelbyborough,-63.17102,-85.774777,Password,Success,,0,False
1219,2026-06-05 23:26:40.075603,158,1616,347,16,10.138.159.229,USA,Lake Tracie,-81.727535,-95.527701,SSO,Success,,0,False
1220,2026-06-06 01:25:40.075603,497,1211,237,21,10.43.211.192,USA,Angelahaven,28.1094745,-178.516586,Password,Success,,0,False
1221,2026-06-06 02:15:40.075603,523,1754,433,9,10.101.96.204,USA,New Daleside,80.0506645,-124.396987,SSO,Success,,0,False
1222,2026-06-06 03:01:40.075603,74,865,370,21,220.87.203.203,Somalia,Carrollborough,4.819417,-50.080198,SSO,Failure,Invalid Password,2,True
1223,2026-06-06 03:46:40.075603,761,776,478,6,172.28.224.164,USA,North Stevenborough,73.338442,28.469107,SSO,Success,,0,False
1224,2026-06-06 04:07:40.075603,278,848,265,28,10.182.112.180,USA,Jessicahaven,19.079292,-30.86636,Password,Success,,0,False
1225,2026-06-06 04:13:40.075603,807,1469,373,7,172.31.54.69,USA,Kimberlytown,47.4123085,62.731129,SSO,Success,,0,False
1226,2026-06-06 04:19:40.075603,722,392,433,5,216.152.173.233,Kiribati,East Christopherhaven,59.106642,147.6218,MFA,Failure,Invalid Password,3,True
1227,2026-06-06 04:51:40.075603,668,1531,184,17,192.168.69.232,USA,Johnton,-81.139948,25.374689,Password,Success,,0,False
1228,2026-06-06 05:52:40.075603,248,1632,91,15,192.168.82.31,USA,New Joyview,40.528641,-113.125598,SSO,Success,,0,False
1229,2026-06-06 06:55:40.075603,454,308,379,29,172.17.76.109,USA,Hallfurt,-48.936981,-134.842354,MFA,Success,,0,False
1230,2026-06-06 07:21:40.075603,950,567,361,2,10.94.83.148,USA,Littleland,32.3219415,-96.214688,MFA,Success,,0,False
1231,2026-06-06 08:05:40.075603,828,1436,486,30,192.168.131.22,USA,West Monica,-49.363185,45.849169,Password,Success,,0,False
1232,2026-06-06 08:58:40.075603,286,647,134,20,192.168.15.50,USA,New Wesley,26.613038,107.964706,Password,Success,,0,False
1233,2026-06-06 11:21:40.075603,219,476,52,28,172.17.201.190,USA,Richardstad,22.121206,31.127828,Password,Success,,0,False
1234,2026-06-06 13:21:40.075603,808,759,469,1,192.168.201.165,USA,Smithside,-21.32146,94.090262,Password,Failure,,0,False
1235,2026-06-06 13:33:40.075603,334,507,340,14,172.21.197.249,USA,North Tyler,72.0017025,-96.649386,Password,Success,,0,False
1236,2026-06-06 15:09:40.075603,782,406,150,21,192.168.52.101,USA,West April,22.707385,-87.86242,MFA,Success,,0,False
1237,2026-06-06 15:47:40.075603,509,528,320,23,10.221.208.91,USA,North Meghanmouth,-67.97877,-136.624279,Password,Success,,0,False
1238,2026-06-06 15:50:40.075603,210,631,316,17,192.168.8.215,USA,Port Pamelahaven,80.8452735,-108.910374,SSO,Success,,0,False
1239,2026-06-06 17:19:40.075603,933,838,323,15,10.211.4.134,USA,Lake Stephenview,6.2579835,4.71029,SSO,Success,,0,False
1240,2026-06-06 18:18:40.075603,206,1410,443,9,192.168.224.101,USA,Ryanshire,-76.098718,89.860103,MFA,Success,,0,False
1241,2026-06-06 18:53:40.075603,137,1671,168,24,192.168.202.224,USA,North Andreamouth,-52.185956,125.522962,SSO,Success,,0,False
1242,2026-06-06 18:57:40.075603,983,1514,12,16,172.20.162.31,USA,Gonzalezchester,-67.502961,-4.24356,SSO,Success,,0,False
1243,2026-06-06 19:15:40.075603,552,906,144,10,10.102.206.60,USA,East Ethan,34.4682485,-129.724106,Password,Success,,0,False
1244,2026-06-06 21:25:40.075603,772,1105,442,22,10.8.167.86,USA,Conleyfurt,-41.0428945,-178.116491,Password,Success,,0,False
1245,2026-06-06 23:30:40.075603,301,1749,84,2,192.168.239.200,USA,Watkinsshire,-32.732371,41.257935,MFA,Success,,0,False
1246,2026-06-07 00:48:40.075603,308,1706,490,25,10.212.171.29,USA,Tracyborough,58.3766235,68.671139,SSO,Success,,0,False
1247,2026-06-07 01:28:40.075603,247,185,70,14,192.168.209.235,USA,Mayotown,20.513243,115.656917,Password,Success,,0,False
1248,2026-06-07 02:12:40.075603,105,505,28,15,192.168.91.62,USA,Port Amberborough,67.9920765,25.416988,SSO,Success,,0,False
1249,2026-06-07 02:25:40.075603,524,640,78,3,172.27.145.117,USA,East Nicholaston,-0.058532,149.833448,MFA,Failure,,0,False
1250,2026-06-07 02:35:40.075603,418,1585,91,28,10.62.58.181,USA,Richardsfurt,71.722918,179.107404,SSO,Success,,0,False
1251,2026-06-07 02:55:40.075603,119,1084,387,19,192.168.214.47,USA,Stevenhaven,61.7396865,64.768459,Password,Success,,0,False
1252,2026-06-07 04:11:40.075603,238,183,480,5,192.168.119.32,USA,Andrealand,-89.1570415,-5.059734,MFA,Success,,0,False
1253,2026-06-07 05:21:40.075603,187,335,11,12,172.24.36.15,USA,New Ryanstad,-12.698612,-85.656818,MFA,Success,,0,False
1254,2026-06-07 05:25:40.075603,18,18,151,3,192.168.52.253,USA,West Elizabeth,-52.822842,21.298951,Password,Success,,0,False
1255,2026-06-07 05:56:40.075603,951,1349,281,27,192.168.194.121,USA,East Karenbury,47.786423,179.506415,MFA,Success,,0,False
1256,2026-06-07 06:23:40.075603,108,508,223,18,172.18.131.91,USA,Jasonhaven,54.408705,15.786032,MFA,Success,,0,False
1257,2026-06-07 06:33:40.075603,988,1473,303,18,172.18.128.245,USA,East Jessica,59.284636,-41.318122,MFA,Success,,0,False
1258,2026-06-07 07:24:40.075603,667,1796,341,26,172.18.83.83,USA,Fryshire,66.607092,39.140735,MFA,Success,,0,False
1259,2026-06-07 09:32:40.075603,680,198,343,28,10.117.106.163,USA,Aaronstad,5.8045265,62.856673,MFA,Success,,0,False
1260,2026-06-07 10:53:40.075603,29,1752,82,18,10.129.185.183,USA,Port Cynthia,59.0570065,137.074163,SSO,Success,,0,False
1261,2026-06-07 12:09:40.075603,300,376,136,14,10.25.137.208,USA,Newtonberg,65.4266595,-129.433299,Password,Success,,0,False
1262,2026-06-07 12:49:40.075603,597,760,225,6,192.168.211.253,USA,Mackland,-18.0512115,99.2588,SSO,Success,,0,False
1263,2026-06-07 13:17:40.075603,706,1265,125,30,172.26.203.214,USA,New Tracey,-80.7813495,-6.659142,SSO,Success,,0,False
1264,2026-06-07 14:12:40.075603,70,1638,298,26,172.26.206.59,USA,Lake Brendaport,7.270933,131.006554,SSO,Success,,0,False
1265,2026-06-07 14:30:40.075603,339,194,32,20,10.185.138.108,USA,Richardsburgh,30.080149,-169.339536,MFA,Success,,0,False
1266,2026-06-07 14:46:40.075603,406,339,236,1,10.129.49.188,USA,New Andrew,-86.682048,-63.808491,SSO,Success,,0,False
1267,2026-06-07 15:39:40.075603,47,1048,96,13,10.71.52.218,USA,Michellestad,-65.0858195,106.894795,SSO,Success,,0,False
1268,2026-06-07 18:06:40.075603,595,1635,440,26,192.168.35.141,USA,New Susan,-56.6288815,-164.186759,SSO,Success,,0,False
1269,2026-06-07 18:13:40.075603,356,1274,168,10,192.168.149.133,USA,Wendystad,60.3810575,179.893003,MFA,Success,,0,False
1270,2026-06-07 18:25:40.075603,983,695,357,19,10.60.175.189,USA,Myerstown,68.1502105,153.631047,SSO,Success,,0,False
1271,2026-06-07 19:27:40.075603,63,1356,231,8,192.168.14.216,USA,North Brandonside,1.3443795,77.531911,SSO,Success,,0,False
1272,2026-06-07 19:57:40.075603,755,1229,373,28,10.49.183.52,USA,West Amanda,63.528889,-130.769015,Password,Success,,0,False
1273,2026-06-07 22:02:40.075603,249,592,430,15,192.168.204.130,USA,Port Normanport,58.2885985,-164.602587,SSO,Success,,0,False
1274,2026-06-07 22:13:40.075603,15,673,385,19,192.168.75.34,USA,Lisaport,15.8479745,-9.021002,SSO,Success,,0,False
1275,2026-06-07 22:16:40.075603,685,1210,267,17,192.168.217.133,USA,Heatherview,67.3548125,-72.912125,SSO,Success,,0,False
1276,2026-06-07 23:12:40.075603,480,290,19,12,172.21.6.58,USA,Michaelland,-84.769754,-170.164323,Password,Success,,0,False
1277,2026-06-07 23:25:40.075603,424,1382,106,14,192.168.124.242,USA,Peterston,-32.8106455,-13.742575,MFA,Success,,0,False
1278,2026-06-08 00:09:40.075603,91,239,471,3,10.121.90.104,USA,South Anna,-84.79308,-11.712418,Password,Success,,0,False
1279,2026-06-08 00:12:40.075603,178,410,139,14,10.209.181.183,USA,Taylorberg,-25.5775345,-146.658996,Password,Success,,0,False
1280,2026-06-08 00:57:40.075603,562,1767,392,26,10.54.51.112,USA,East Mary,-56.097831,-72.528593,MFA,Success,,0,False
1281,2026-06-08 01:24:40.075603,163,126,401,29,172.23.149.47,USA,Greenville,58.5339855,6.634036,Password,Success,,0,False
1282,2026-06-08 01:37:40.075603,96,178,487,19,192.168.232.245,USA,Shepardmouth,-11.2963195,-30.330761,Password,Success,,0,False
1283,2026-06-08 03:48:40.075603,985,1534,7,25,192.168.25.65,USA,Dakotafurt,64.163248,-60.61583,SSO,Success,,0,False
1284,2026-06-08 03:59:40.075603,289,82,63,28,172.22.178.32,USA,Port Jamestown,-81.6523435,-21.202134,MFA,Success,,0,False
1285,2026-06-08 05:51:40.075603,29,1203,374,24,10.250.107.26,USA,Kennethview,-72.062274,33.861907,SSO,Success,,0,False
1286,2026-06-08 07:39:40.075603,38,735,246,21,10.237.202.52,USA,Chaseside,28.223224,-107.841653,SSO,Success,,0,False
1287,2026-06-08 07:50:40.075603,437,1199,87,29,192.168.185.18,USA,Alyssafurt,11.3937555,122.259132,SSO,Success,,0,False
1288,2026-06-08 09:03:40.075603,850,165,340,6,172.26.240.19,USA,Lake Janeburgh,-5.479648,161.547015,SSO,Success,,0,False
1289,2026-06-08 09:56:40.075603,356,1572,150,5,10.120.112.77,USA,Sarahbury,82.108273,-134.33785,SSO,Success,,0,False
1290,2026-06-08 10:07:40.075603,233,1618,468,12,192.168.123.225,USA,Lake Jamesfurt,42.910195,119.149576,SSO,Success,,0,False
1291,2026-06-08 10:22:40.075603,268,65,473,4,172.17.66.156,USA,Lake Jenniferberg,43.3256135,-145.705816,SSO,Success,,0,False
1292,2026-06-08 10:51:40.075603,904,1481,235,9,192.168.125.118,USA,Fritzburgh,33.85779,88.55085,Password,Success,,0,False
1293,2026-06-08 10:56:40.075603,115,851,55,14,192.168.202.77,USA,Mckayshire,-49.488947,14.409475,Password,Success,,0,False
1294,2026-06-08 11:53:40.075603,363,876,239,14,192.168.51.198,USA,Huntland,0.670179,161.847759,MFA,Success,,0,False
1295,2026-06-08 12:10:40.075603,778,1080,467,16,10.132.85.85,USA,West Jesse,47.607983,-30.78421,SSO,Success,,0,False
1296,2026-06-08 12:58:40.075603,42,1039,223,15,172.16.177.2,USA,Andrewston,22.310464,85.910611,Password,Failure,,0,False
1297,2026-06-08 14:29:40.075603,717,576,354,28,10.239.224.172,USA,Higginsborough,41.621285,-4.509371,Password,Success,,0,False
1298,2026-06-08 15:07:40.075603,761,207,65,28,172.29.225.107,USA,Daltonfort,60.50391,145.687702,Password,Success,,0,False
1299,2026-06-08 15:31:40.075603,774,1517,248,29,172.30.246.19,USA,Petermouth,48.3285205,49.98548,SSO,Success,,0,False
1300,2026-06-08 17:10:40.075603,564,1407,202,23,172.21.26.132,USA,North Michealborough,23.5926675,20.156732,Password,Success,,0,False
1301,2026-06-08 18:57:40.075603,236,1567,188,21,172.17.44.166,USA,Smithmouth,-8.666103,148.971441,Password,Success,,0,False
1302,2026-06-08 19:28:40.075603,640,402,456,8,172.24.169.146,USA,New Michael,-3.836242,-7.541542,MFA,Failure,,0,False
1303,2026-06-08 19:45:40.075603,957,1754,428,10,192.168.84.151,USA,Markton,66.46123,-135.790941,MFA,Success,,0,False
1304,2026-06-08 20:01:40.075603,166,849,450,21,192.168.244.132,USA,Phyllismouth,70.980817,157.42779,Password,Failure,,0,False
1305,2026-06-08 21:02:40.075603,113,93,420,1,172.26.198.4,USA,East Robinport,-46.313299,70.633479,SSO,Success,,0,False
1306,2026-06-08 21:14:40.075603,830,927,184,17,172.27.32.191,USA,West Crystal,20.8097675,18.934311,MFA,Success,,0,False
1307,2026-06-08 21:48:40.075603,221,1558,479,14,172.29.194.87,USA,Lake Aliciastad,80.4114165,111.78109,MFA,Success,,0,False
1308,2026-06-08 22:21:40.075603,32,684,481,12,172.30.84.151,USA,Mcleanland,22.6864085,-71.924509,Password,Success,,0,False
1309,2026-06-08 22:28:40.075603,672,70,187,6,192.168.104.206,USA,Pamelaborough,19.3594465,-95.40454,MFA,Success,,0,False
1310,2026-06-08 22:55:40.075603,507,1134,283,24,10.90.246.110,USA,Ramoshaven,38.967544,-48.707169,MFA,Success,,0,False
1311,2026-06-08 23:07:40.075603,65,37,229,12,172.21.193.42,USA,South Anna,-9.5886375,139.803473,MFA,Success,,0,False
1312,2026-06-08 23:14:40.075603,855,499,130,24,192.168.34.203,USA,East Brittanyborough,-28.392456,132.855719,MFA,Success,,0,False
1313,2026-06-08 23:23:40.075603,511,510,265,7,192.168.30.118,USA,Kleinport,-63.4810785,160.532804,MFA,Success,,0,False
1314,2026-06-09 00:03:40.075603,319,822,69,25,172.16.191.184,USA,Reillybury,-54.159154,67.050923,MFA,Success,,0,False
1315,2026-06-09 00:27:40.075603,208,1649,160,26,172.20.61.154,USA,Rosalesport,-4.8754155,-106.600385,SSO,Success,,0,False
1316,2026-06-09 00:44:40.075603,205,1184,215,24,10.113.45.88,USA,South Joshuashire,-84.985356,-52.246281,Password,Success,,0,False
1317,2026-06-09 01:03:40.075603,142,1736,176,6,172.20.196.55,USA,New Laura,-6.5856405,93.284074,Password,Success,,0,False
1318,2026-06-09 01:10:40.075603,905,370,193,20,10.118.60.79,USA,New Kathleenview,78.9879185,-148.513915,Password,Success,,0,False
1319,2026-06-09 02:21:40.075603,20,66,30,9,172.30.141.230,USA,East Andrew,-29.363037,142.45524,MFA,Success,,0,False
1320,2026-06-09 02:41:40.075603,665,1116,216,12,10.119.212.69,USA,New Marisabury,-84.583614,-53.904393,Password,Success,,0,False
1321,2026-06-09 02:44:40.075603,147,1567,317,14,172.18.195.97,USA,North Michaelbury,-52.646587,175.434696,MFA,Success,,0,False
1322,2026-06-09 04:13:40.075603,746,1733,487,17,192.168.244.165,USA,South Kristina,-85.170992,92.684993,Password,Success,,0,False
1323,2026-06-09 05:52:40.075603,974,861,458,30,10.152.253.81,USA,Cindyhaven,-1.0595055,95.736598,Password,Success,,0,False
1324,2026-06-09 06:14:40.075603,295,1006,268,30,10.106.196.134,USA,Taylorhaven,-62.499165,-38.643434,Password,Success,,0,False
1325,2026-06-09 08:01:40.075603,311,1601,436,29,172.20.122.79,USA,Wangtown,-35.718835,-68.003875,Password,Failure,,0,False
1326,2026-06-09 08:26:40.075603,505,1534,426,28,10.189.221.246,USA,Hannahview,86.7094015,97.28337,SSO,Success,,0,False
1327,2026-06-09 09:30:40.075603,491,439,51,6,192.168.173.248,USA,South Justinfort,-63.185162,57.802804,MFA,Success,,0,False
1328,2026-06-09 09:33:40.075603,120,906,43,16,192.168.201.238,USA,North Bradley,-86.7479775,-108.627296,Password,Success,,0,False
1329,2026-06-09 10:24:40.075603,947,1551,324,12,172.26.82.147,USA,Robinsonberg,68.756052,-9.411353,Password,Success,,0,False
1330,2026-06-09 11:03:40.075603,513,547,356,22,10.140.61.126,USA,South Jennaport,-60.3081025,-2.298944,Password,Success,,0,False
1331,2026-06-09 11:46:40.075603,237,1142,254,9,192.168.189.115,USA,Fergusontown,-67.135993,74.400612,Password,Success,,0,False
1332,2026-06-09 12:57:40.075603,936,1477,468,1,172.26.106.30,USA,Cookland,-27.9777165,11.885292,SSO,Success,,0,False
1333,2026-06-09 13:26:40.075603,476,658,134,24,192.168.44.156,USA,Lisashire,-80.991825,-147.889499,MFA,Success,,0,False
1334,2026-06-09 14:42:40.075603,36,535,491,14,192.168.74.152,USA,Jillstad,19.2536735,-86.60447,Password,Success,,0,False
1335,2026-06-09 15:43:40.075603,471,633,302,12,192.168.149.15,USA,Robertchester,8.1600915,90.190718,MFA,Success,,0,False
1336,2026-06-09 17:19:40.075603,953,111,217,4,219.197.97.242,New Zealand,New Shelby,56.3507495,-161.770426,MFA,Success,,6,True
1337,2026-06-09 18:51:40.075603,695,822,154,2,46.144.70.251,Ireland,Williamburgh,16.6175945,-65.765501,Password,Success,,5,True
1338,2026-06-09 19:01:40.075603,832,1651,402,17,172.25.158.96,USA,South Cristianfurt,69.1561925,58.686542,Password,Success,,0,False
1339,2026-06-09 20:29:40.075603,183,704,200,6,172.28.211.53,USA,South Melissa,-16.4300345,74.182903,SSO,Success,,0,False
1340,2026-06-09 21:40:40.075603,879,705,97,21,10.111.219.92,USA,Collinview,-86.85989,135.411457,SSO,Success,,0,False
1341,2026-06-09 22:14:40.075603,625,797,157,16,10.90.188.34,USA,Rickymouth,-28.5528995,127.318524,MFA,Success,,0,False
1342,2026-06-09 23:36:40.075603,299,1421,19,26,10.47.193.39,USA,Christopherland,77.80236,110.858385,SSO,Success,,0,False
1343,2026-06-10 00:33:40.075603,347,1716,117,2,192.168.71.84,USA,Port Jerryton,59.261164,94.874572,MFA,Success,,0,False
1344,2026-06-10 00:44:40.075603,664,347,446,17,172.28.247.99,USA,Alexandrachester,-45.199323,90.127967,MFA,Success,,0,False
1345,2026-06-10 01:02:40.075603,642,1736,249,14,192.168.59.125,USA,Maysburgh,79.5295175,-4.247803,SSO,Success,,0,False
1346,2026-06-10 01:30:40.075603,961,1047,470,29,192.168.210.191,USA,Riggstown,-80.116432,-40.290944,SSO,Success,,0,False
1347,2026-06-10 02:03:40.075603,675,77,165,13,10.69.187.8,USA,South Wanda,-89.1246085,-3.748904,MFA,Success,,0,False
1348,2026-06-10 02:55:40.075603,256,12,199,25,192.168.72.82,USA,Harrisport,54.5309675,-135.631665,SSO,Success,,0,False
1349,2026-06-10 03:09:40.075603,818,99,426,17,192.168.135.222,USA,New Jermainebury,30.59461,-51.698608,Password,Success,,0,False
1350,2026-06-10 03:31:40.075603,901,1008,476,13,172.29.166.244,USA,West Michaelaton,-83.8115995,38.348645,SSO,Success,,0,False
1351,2026-06-10 03:52:40.075603,324,1251,478,25,172.22.88.165,USA,Cobbborough,61.5277445,171.863095,SSO,Success,,0,False
1352,2026-06-10 05:03:40.075603,204,1537,9,7,172.17.31.100,USA,North James,77.0834555,5.6839,MFA,Success,,0,False
1353,2026-06-10 07:13:40.075603,260,1230,6,21,192.168.252.225,USA,Port Dawnmouth,50.764001,-179.648552,SSO,Success,,0,False
1354,2026-06-10 08:34:40.075603,741,9,352,12,172.18.74.165,USA,South Lori,48.7319355,-27.268877,SSO,Success,,0,False
